Date,StringencyIndex_WeightedAverage,Tweet_CPL,Tweet_AS,Tweet_Affect,Tweet_tone_pos,Tweet_tone_neg,Tweet_emotion,Tweet_emo_pos,Tweet_emo_neg,Tweet_emo_anx,Tweet_emo_anger,Tweet_emo_sad,POLICY_school_closures,POLICY_social_distancing,POLICY_vaccination,POLICY_china,POLICY_masking,POLICY_quarantining,POLICY_testing,POLICY_handwashing,POLICY_wfh,POLICY_healthcare_workers,Reply_swear,Reply_Affect,Reply_tone_pos,Reply_tone_neg,Reply_emotion,Reply_emo_pos,Reply_emo_neg,Reply_emo_anx,Reply_emo_anger,Reply_emo_sad,State
2020-12-22,56.48,0.0,0.8676923076923078,5.191538461538461,4.263076923076923,0.9292307692307692,1.1099999999999999,0.3523076923076923,0.7576923076923077,0.34153846153846157,0.0,0.0,0.0,0.0,0.23076923076923078,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.0,0.0,0.07692307692307693,0.18534154997122576,3.7987521875136725,1.9682662574333398,1.694662149450934,0.9235970953183841,0.1072289468636102,0.5985492644905954,0.015787080880793967,0.043202838046583945,0.027959100225145635,TX
2020-12-23,56.48,0.0,0.8787499999999999,4.62875,2.3225,2.30625,2.5175,0.80375,1.71375,0.52125,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.311552309029204,3.8200904749496836,2.2744589518041978,1.3223149927092746,0.7855854240686355,0.367005527730428,0.3308524077363838,0.035051386778115506,0.03061779848332375,0.06684638390289986,TX
2020-12-24,56.48,0.0,1.4783333333333333,7.05,5.2283333333333335,1.82,0.8833333333333333,0.5216666666666666,0.36166666666666664,0.36166666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0661111111111111,2.064398148148148,0.9740740740740742,1.0459722222222223,0.83,0.47222222222222227,0.35777777777777775,0.0,0.07722222222222222,0.2808333333333333,TX
2020-12-25,56.48,0.0,1.4800000000000002,1.6166666666666665,0.8766666666666666,0.7400000000000001,0.7400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TX
2020-12-26,56.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TX
2020-12-27,56.48,0.0,0.0,4.746666666666667,3.481666666666667,1.265,1.7866666666666664,0.5216666666666666,1.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.33270684371807974,3.3914146359258717,1.679510834670947,1.334856230847804,0.5544563451529744,0.1787375845128654,0.2579538888078214,0.023159638114694292,0.07954535726445838,0.06591531689284498,TX
2020-12-28,56.48,0.0,2.066666666666667,5.756666666666667,3.9883333333333333,1.7700000000000002,0.3466666666666667,0.3466666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.24642911877394635,7.22615763546798,1.2417918719211822,5.757598385331144,0.5034567597153804,0.2415457033388068,0.1059646962233169,0.015095785440613027,0.02326190476190476,0.01738095238095238,TX
2020-12-29,56.48,0.25222222222222224,0.28444444444444444,6.291111111111111,5.276666666666667,1.0144444444444443,2.2488888888888887,1.5522222222222224,0.25222222222222224,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.0,0.05406432748538012,4.085461988304093,1.7093801169590643,2.027941520467836,1.3870415854450941,0.060643274853801166,0.7423489278752435,0.006637426900584795,0.010087719298245614,0.3269298245614035,TX
2020-12-30,56.48,0.15473684210526314,0.791578947368421,3.7821052631578946,2.241578947368421,1.5399999999999998,0.8073684210526316,0.16473684210526315,0.6426315789473684,0.21947368421052632,0.0,0.0,0.0,0.0,0.21052631578947367,0.0,0.15789473684210525,0.0,0.10526315789473684,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.43982643358152845,4.540582418026488,1.3005977621064932,2.8534612363962277,0.8886561481666609,0.24978668218624453,0.38015825695286576,0.029937885588317115,0.019996085418223244,0.018789503804143612,TX
2020-12-31,56.48,0.0,2.21375,5.29125,5.29125,0.0,0.61,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.125,0.0,0.0,0.1800480769230769,4.308233173076923,2.005478365384615,1.9181634615384613,1.4862860576923076,1.0723557692307693,0.18727163461538462,0.0,0.010925480769230769,0.0,TX
2021-01-01,56.48,0.0,2.3166666666666664,4.3999999999999995,2.97,1.43,0.7766666666666667,0.0,0.7766666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0712962962962963,6.369537037037037,5.827129629629629,0.2859259259259259,3.097546296296296,2.7168055555555557,0.19555555555555557,0.10166666666666667,0.0487037037037037,0.04518518518518518,TX
2021-01-02,56.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TX
2021-01-03,56.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TX
2021-01-04,56.48,0.2466666666666667,0.38333333333333336,4.2155555555555555,4.2155555555555555,0.0,0.47777777777777786,0.47777777777777786,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.1111111111111111,0.2906889564336373,3.081024272330419,1.5858917783031259,1.279889770723104,1.3143623900834303,0.9411921648091861,0.36656159705805097,0.02059064129986116,0.04714623438027693,0.002627490712597095,TX
2021-01-05,56.48,0.5425,1.395,5.2924999999999995,4.7475,0.5425,0.5425,0.5425,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.5,0.0,0.25,0.0,0.0,0.0,0.263,1.52175,0.6205,0.90075,0.48125,0.0,0.48125,0.0,0.0,0.48125,TX
2021-01-06,56.48,0.0,0.45,2.2849999999999997,1.4883333333333333,0.7966666666666665,0.32,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.5,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.15193943943943944,3.321381256256256,1.3042666416416415,1.761398898898899,1.4835767017017016,0.16504004004004003,1.1738269519519517,0.09695945945945945,0.011002252252252251,0.3596746746746747,TX
2021-01-07,56.48,0.0,1.083,3.714,2.2619999999999996,1.452,0.97,0.244,0.488,0.488,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.0,0.2,0.1,0.0,0.0,0.973797752808989,3.1063695826645263,1.3990195291599785,0.7646143659711075,0.2707640449438202,0.12531273408239701,0.11896548956661315,0.008617977528089887,0.002943820224719101,0.019792134831460674,TX
2021-01-08,56.48,0.5425,0.80375,4.58,3.26625,1.3125,0.7925,0.53125,0.26,0.0,0.0,0.26,0.0,0.0,0.5,0.125,0.25,0.0,0.25,0.0,0.0,0.0,0.12995962425840474,3.3734652126328957,1.3414527005898957,1.8820276978432466,0.8677283373899227,0.37332310312188366,0.4200856320673394,0.031608316219596706,0.028974675895407604,0.17812258083599547,TX
2021-01-09,56.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TX
2021-01-10,56.48,0.6533333333333333,1.9266666666666667,3.3266666666666667,1.83,1.4966666666666668,0.5750000000000001,0.0,0.5750000000000001,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,7.484775641025641,6.5377243589743586,0.947051282051282,4.609647435897435,4.008365384615385,0.6012820512820513,0.0,0.03666666666666667,0.0,TX
2021-01-11,56.48,0.5488888888888889,1.1177777777777778,6.071111111111112,5.006666666666666,0.7811111111111111,0.5366666666666666,0.25222222222222224,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.4444444444444444,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.029576719576719576,2.6203439153439154,1.2079100529100528,1.048915343915344,0.8727910052910054,0.4062169312169312,0.12682539682539684,0.005092592592592593,0.020462962962962964,0.04902116402116403,TX
2021-01-12,56.48,0.0,1.38,6.415,4.5975,1.5274999999999999,1.17,0.29125,0.29125,0.29125,0.0,0.0,0.0,0.0,0.25,0.125,0.25,0.0,0.125,0.125,0.0,0.0,0.162734375,3.0588281250000002,1.8379609375000001,0.9561015625,0.8906588541666667,0.3166015625,0.4720651041666667,0.04958333333333333,0.03364583333333333,0.0,TX
2021-01-13,56.48,0.0,1.4940000000000002,7.784000000000001,6.65,1.1320000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.2,0.2,0.0,0.0,0.0278,10.952527272727272,9.399927272727272,1.5248,7.125772727272728,6.131272727272728,0.9945,0.0,0.0345,0.0,TX
2021-01-14,56.48,0.17,2.6916666666666664,6.8133333333333335,6.452500000000001,0.36083333333333334,0.6991666666666667,0.6991666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.25,0.0,0.16666666666666666,0.0,0.0,0.0,0.40246472663139327,4.897279761904762,2.258528659611993,2.4655363756613755,1.7216417548500882,0.18642173721340385,0.7246426366843033,0.00828747795414462,0.017482142857142856,0.14585295414462082,TX
2021-01-15,56.48,0.0,1.1287500000000001,3.7037500000000003,2.30625,1.3987500000000002,0.8175,0.0,0.8175,0.0,0.0,0.0,0.0,0.0,0.5,0.125,0.125,0.0,0.25,0.0,0.125,0.0,0.0,0.7263472222222223,0.37316666666666665,0.35318055555555555,0.27493055555555557,0.03972222222222222,0.2353472222222222,0.0,0.0,0.03972222222222222,TX
2021-01-16,56.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TX
2021-01-17,56.48,0.0,2.1471428571428572,5.26,3.9857142857142853,1.2742857142857142,0.6371428571428571,0.0,0.6371428571428571,0.27999999999999997,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.3335609061015711,5.171696675191816,2.371654219948849,2.5012076360979174,0.9589455973693826,0.2428338691998539,0.7071275849470223,0.06396178297405919,0.1481006576543661,0.12039517720131532,TX
2021-01-18,56.48,0.0,0.0,2.42,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.2525,0.0,0.2525,0.0,0.0,0.0,0.0,0.0,0.0,TX
2021-01-19,56.48,0.0,1.3359999999999999,4.052,4.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.2,0.4,0.0,0.0,0.0,0.23959999999999998,0.11439999999999999,0.1252,0.0,0.0,0.0,0.0,0.0,0.0,TX
2021-01-20,56.48,0.31777777777777777,0.5577777777777777,4.928888888888888,3.623333333333333,1.3055555555555556,0.1988888888888889,0.1988888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.5819650591805063,3.6294328341787687,2.0873113404210963,1.3933415174607586,0.7391347891043013,0.45668198295230816,0.24444929894455644,0.02452991452991453,0.028725901219126153,0.04508072174738841,TX
2021-01-21,56.48,0.72125,1.5225,4.84875,3.92125,0.9275,0.67125,0.41625,0.255,0.0,0.0,0.0,0.0,0.0,0.25,0.125,0.5,0.0,0.25,0.125,0.0,0.0,0.0,3.5585601503759396,1.1978320802005011,2.36058918128655,0.8597378863826232,0.2556735588972431,0.6040643274853801,0.07309210526315789,0.0,0.0,TX
2021-01-22,56.48,0.0,0.6814285714285714,4.4628571428571435,2.7471428571428573,1.717142857142857,1.0285714285714285,0.3485714285714286,0.6799999999999999,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.42857142857142855,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,1.608639455782313,0.8770918367346938,0.3954761904761905,0.3360714285714286,0.0,0.0,0.0,0.0,0.0,TX
2021-01-23,56.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TX
2021-01-24,56.48,0.0,1.47,1.9549999999999998,1.9549999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.11879679144385026,5.09020610516934,2.5856116310160426,2.370583778966132,0.16982620320855615,0.08084224598930481,0.07370320855614973,0.01771390374331551,0.025895721925133692,0.008181818181818182,TX
2021-01-25,56.48,0.4766666666666666,0.915,2.498333333333333,1.74,0.7583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.2832291666666666,5.120828339041096,2.54460901826484,1.292990154109589,0.7672467180365296,0.6292565639269406,0.13793807077625572,0.006917808219178082,0.026757990867579906,0.0,TX
2021-01-26,53.7,0.52125,1.09125,3.54625,2.25,1.2962500000000001,0.41625,0.0,0.41625,0.0,0.41625,0.0,0.0,0.0,0.125,0.0,0.25,0.0,0.25,0.0,0.125,0.0,0.14783725247524754,5.165979120453029,4.050375356183159,1.0044021026078018,0.42899945219931834,0.19252708570037333,0.22247793580587566,0.012264851485148515,0.10808325555916247,0.03874071782178218,TX
2021-01-27,53.7,0.0,0.675,5.4375,1.865,3.5725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.28173184357541897,5.180891527001862,2.183754655493482,2.756466480446927,1.5545111731843575,0.6878212290502793,0.8316620111731843,0.6264245810055866,0.05547486033519553,0.04555865921787709,TX
2021-01-28,53.7,0.0,1.318888888888889,5.158888888888889,4.1755555555555555,0.9822222222222222,0.4633333333333333,0.0,0.4633333333333333,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,0.546356135133074,5.957731395234827,2.4820351886350513,2.9852531239446134,1.6398257672320815,0.7902130601039318,0.8099660642110883,0.5754941116231439,0.014682539682539682,0.03277292980793324,TX
2021-01-29,53.7,0.0,1.3425,4.1325,3.80375,0.32875,1.01875,1.01875,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.375,0.0,0.0,0.25,0.125,0.0,0.4246340052875082,4.270472358987089,1.7180973989632098,2.0104733026139052,1.0155783207719478,0.1073698288666681,0.6670535640044346,0.010848888486166485,0.029736506282469495,0.09519486981998308,TX
2021-01-30,53.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TX
2021-01-31,53.7,0.0,2.665,2.965,2.965,0.0,0.5825,0.5825,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.010338983050847458,2.182584745762712,1.5646716101694915,0.6076165254237289,0.20228813559322031,0.042457627118644065,0.15983050847457628,0.07169491525423728,0.0,0.0,TX
2021-02-01,53.7,0.30428571428571427,0.5957142857142858,4.421428571428572,4.421428571428572,0.0,1.217142857142857,1.217142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.5714285714285714,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.23718715393134,2.7710653377630123,1.6731982281284608,0.8116157253599113,0.6979235880398671,0.5108803986710964,0.07704318936877076,0.019955703211517163,0.01772978959025471,0.003205980066445183,TX
2021-02-02,53.7,0.0,0.7825,6.808125,3.97375,2.835,0.778125,0.34750000000000003,0.430625,0.133125,0.0,0.0,0.0,0.0,0.3125,0.0625,0.125,0.0,0.125,0.0,0.0,0.0625,0.44709406606431223,8.178674976237918,5.371935428690852,2.4436253552860614,3.8452173866863637,3.010328476134854,0.8235395796115614,0.03132163838120104,0.08349977841143327,0.4309143039141588,TX
2021-02-03,53.7,0.56125,0.43125,7.0375,5.03625,2.0,0.70875,0.70875,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.25,0.0,0.125,0.0,0.0,0.0,0.1316265060240964,4.04066139558233,1.8696234939759035,2.05828187751004,1.0197402108433735,0.6836069277108434,0.33345256024096387,0.0024322289156626506,0.014149096385542168,0.12389683734939759,TX
2021-02-04,53.7,0.39666666666666667,1.4233333333333331,6.859999999999999,6.433333333333334,0.4266666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.5,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.3742466460268317,2.7991795665634673,0.970656862745098,1.5631326109391124,0.9361078431372549,0.3510670794633643,0.5816475748194014,0.006878224974200206,0.1519659442724458,0.13333230134158927,TX
2021-02-05,53.7,0.294,1.8399999999999999,5.1579999999999995,4.14,1.018,0.6980000000000001,0.294,0.404,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.17623052959501556,3.217326145298108,1.9905485529527585,1.044527015819072,1.1379762477916684,0.8004940830197839,0.31536543674394146,0.02707814122533749,0.03911170112338337,0.12069239120173698,TX
2021-02-06,53.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TX
2021-02-07,53.7,0.8333333333333334,0.0,0.7933333333333333,0.7933333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.19349690727499716,4.379623255022131,1.4530429245639922,2.67209791264707,1.8360767270079068,0.32734508474255664,1.4259143069269473,0.30795662618696323,0.1629491544660084,0.6995788408428858,TX
2021-02-08,53.7,0.6885714285714286,1.9157142857142857,4.452857142857143,3.4957142857142856,0.9571428571428571,0.84,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.42857142857142855,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,3.1064761904761906,2.7157142857142853,0.39076190476190475,1.02,1.02,0.0,0.0,0.0,0.0,TX
2021-02-09,53.7,0.0,0.0,5.2475000000000005,5.2475000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.3780939947780679,3.7358289817232375,1.1966044386422976,2.0851840731070492,0.8310874673629242,0.2953446475195822,0.4206971279373368,0.03836161879895561,0.09049608355091383,0.21473759791122715,TX
2021-02-10,53.7,0.0,1.1366666666666667,6.258333333333333,3.9899999999999998,2.268333333333333,2.883333333333333,2.1733333333333333,0.37000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.8959383974179774,7.01507208463578,2.455493263100008,3.849549355870966,1.7527582648930793,0.6096443153997985,1.116710836044118,0.005410726236160173,0.1265733810826761,0.05836443411663716,TX
2021-02-11,53.7,0.44400000000000006,0.0,5.047,4.433,0.613,0.7000000000000001,0.44400000000000006,0.256,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.2,0.0,0.1,0.1,0.1,0.0,0.0,3.1845,2.5733333333333333,0.49750000000000005,0.6655833333333334,0.40625,0.14583333333333331,0.11374999999999999,0.0,0.03208333333333334,TX
2021-02-12,53.7,0.0,1.0,7.275,6.6325,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.3559825870646766,6.009990671641791,2.1898942786069653,3.5845615671641786,2.905391791044776,0.7916293532338309,2.0526243781094524,0.013482587064676617,0.025161691542288558,0.3787064676616915,TX
2021-02-13,53.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TX
2021-02-14,53.7,0.0,0.71,4.239999999999999,4.239999999999999,0.0,0.71,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.023333333333333334,3.2581414141414142,1.1364848484848484,2.098323232323232,0.22690909090909092,0.14309090909090907,0.0838181818181818,0.01896969696969697,0.0,0.0,TX
2021-02-15,53.7,0.0,0.0,9.477500000000001,4.195,5.2825,2.1574999999999998,2.1574999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.10911764705882353,3.448823529411764,1.690220588235294,1.6495588235294116,1.1230882352941176,0.26713235294117643,0.8034558823529412,0.031985294117647056,0.0,0.0,TX
2021-02-16,53.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7322388059701492,8.24544776119403,3.383283582089552,3.238507462686567,1.11455223880597,0.20417910447761192,0.8302985074626865,0.29529850746268654,0.11634328358208955,0.0,TX
2021-02-17,53.7,0.0,1.615,1.615,0.0,1.615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,11.421,10.876,0.5455,0.0,0.0,0.0,0.0,0.0,0.0,TX
2021-02-18,53.7,0.0,2.175,4.35,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.93015625,2.8185937500000002,0.1115625,0.1115625,0.0,0.1115625,0.05578125,0.0,0.05578125,TX
2021-02-19,53.7,0.0,1.7816666666666665,4.62,2.938333333333333,1.6816666666666666,0.36166666666666664,0.0,0.36166666666666664,0.36166666666666664,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.4846616385090361,3.561663518075879,1.5684652115122522,1.4957792010516915,0.6960265674536089,0.1763427462990443,0.4691107652389837,0.0431588932509345,0.027393354246107032,0.026827494597011683,TX
2021-02-20,53.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TX
2021-02-21,53.7,0.0,0.0,7.705,7.705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.1295348837209302,5.779011627906977,1.8340697674418605,2.7912209302325577,0.8458139534883721,0.44313953488372093,0.33,0.08406976744186047,0.0,0.16,TX
2021-02-22,53.7,0.0,1.61,3.561666666666667,2.3766666666666665,1.1833333333333333,0.37000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.15652094717668488,3.9338773706203796,2.1786407907425267,1.6277992606878817,0.28686837029893925,0.08493276545590912,0.1731833279759991,0.013574681238615665,0.0245856102003643,0.012932604735883424,TX
2021-02-23,53.7,0.0,1.278,5.6579999999999995,2.706,2.952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.6021371679106424,4.909109282553602,2.0410156914939885,2.130765061096903,1.5344916244758775,0.525516040039204,0.7620380978478348,0.05165603197800859,0.08239778955060285,0.44479653165614075,TX
2021-02-24,53.7,0.33636363636363636,1.5199999999999998,3.7163636363636368,2.1245454545454545,1.5909090909090908,0.30272727272727273,0.30272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.18181818181818182,0.0,0.09090909090909091,0.0,0.0,0.0,0.7753574606189418,7.723834979479519,4.737415313846728,2.3461315625995947,1.3617762328416048,0.7554022803057804,0.4995172103110376,0.056139429552931365,0.1122466415497804,0.05694667535270695,TX
2021-02-25,53.7,0.25,0.238,3.174,2.259,0.915,0.471,0.238,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.1,0.0,2.160250403532816,5.763936530339096,2.0708674722438807,1.511244649426215,0.5631428523341244,0.25622163414474974,0.24226103758711534,0.08451703905721361,0.041560157932519735,0.019455155133150374,TX
2021-02-26,53.7,0.3675,1.75375,1.5474999999999999,1.5474999999999999,0.0,0.26,0.26,0.0,0.0,0.0,0.0,0.0,0.125,0.25,0.0,0.375,0.0,0.25,0.0,0.0,0.0,0.5745184502654557,4.653065546707033,3.0940594149006184,1.029794052476855,0.7576523079285683,0.3895412114431135,0.34668646614891846,0.0,0.03231791057873722,0.2710974178403756,TX
2021-02-27,53.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TX
2021-02-28,53.7,0.0,4.262,1.364,1.364,0.0,0.454,0.454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.09080254777070064,3.2967388535031845,1.0759745222929937,1.479796178343949,1.8167770700636943,0.050165605095541396,1.1135286624203822,0.12738853503184713,0.01729936305732484,0.48420382165605097,TX
2021-03-01,53.7,0.0,1.1557142857142857,6.805714285714286,4.242857142857143,2.1185714285714288,0.78,0.33285714285714285,0.4471428571428571,0.0,0.4471428571428571,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.4776435907189045,5.121666802514083,2.8742076214281833,1.8368804861871209,0.937980444872256,0.2853497963151281,0.6351790857080755,0.08667935007146006,0.16500879989373712,0.05824112743867675,TX
2021-03-02,53.7,0.0,0.9009090909090909,6.556363636363637,4.173636363636363,2.380909090909091,0.6809090909090909,0.29363636363636364,0.38727272727272727,0.19363636363636363,0.0,0.19363636363636363,0.0,0.0,0.0,0.0,0.5454545454545454,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.3814136216304575,3.730359427191211,1.444172463395334,1.9051495135606837,1.1063083896312833,0.19878428690338693,0.8713509222754912,0.08654826621671323,0.029220109391164827,0.6781798931898301,TX
