date,Alabama,Alaska,American Samoa,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Diamond Princess,District of Columbia,Florida,Georgia,Grand Princess,Guam,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Northern Mariana Islands,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virgin Islands,Virginia,Washington,West Virginia,Wisconsin,Wyoming
10/24/21,414.0,0.0,0.0,1484.0,246.0,1145.0,1785.0,0.0,296.0,0.0,0.0,0.0,0.0,0.0,35.0,163.0,242.0,0.0,1102.0,0.0,0.0,796.0,0.0,0.0,717.0,0.0,0.0,0.0,0.0,556.0,0.0,0.0,0.0,0.0,787.0,0.0,2295.0,0.0,197.0,1.0,2540.0,0.0,0.0,2968.0,72.0,0.0,0.0,0.0,588.0,1630.0,0.0,270.0,0.0,0.0,0.0,642.0,0.0,0.0
10/25/21,301.0,1680.0,0.0,158.0,161.0,19962.0,3812.0,899.0,246.0,0.0,291.0,0.0,2767.0,0.0,128.0,97.0,1090.0,5140.0,911.0,0.0,1443.0,526.0,878.0,0.0,512.0,3392.0,8572.0,2981.0,555.0,515.0,1414.0,0.0,1378.0,0.0,943.0,2321.0,4668.0,5745.0,737.0,0.0,2325.0,2094.0,2207.0,2499.0,33.0,463.0,2554.0,295.0,1027.0,1919.0,3636.0,139.0,11.0,3945.0,5804.0,877.0,4513.0,909.0
10/26/21,943.0,744.0,0.0,450.0,502.0,5120.0,3426.0,254.0,107.0,0.0,40.0,0.0,1171.0,0.0,152.0,74.0,1344.0,2218.0,1482.0,0.0,48.0,1466.0,460.0,882.0,597.0,1468.0,0.0,6522.0,1670.0,1016.0,1123.0,0.0,624.0,0.0,1473.0,686.0,2432.0,1340.0,649.0,0.0,3807.0,446.0,1507.0,3751.0,69.0,185.0,595.0,718.0,1239.0,6282.0,1614.0,90.0,0.0,1299.0,1609.0,714.0,2917.0,341.0
10/27/21,7393.0,578.0,0.0,6299.0,559.0,5574.0,3362.0,337.0,262.0,0.0,71.0,0.0,2011.0,0.0,121.0,184.0,1244.0,2009.0,2104.0,6983.0,2402.0,1673.0,770.0,620.0,731.0,1435.0,9786.0,1799.0,344.0,1247.0,983.0,3311.0,669.0,651.0,1289.0,957.0,4176.0,2160.0,671.0,0.0,3839.0,865.0,1321.0,4524.0,127.0,261.0,703.0,453.0,1419.0,4942.0,2068.0,161.0,27.0,1631.0,1576.0,1019.0,2278.0,488.0
10/28/21,2141.0,808.0,0.0,2795.0,517.0,7601.0,3257.0,443.0,312.0,0.0,118.0,0.0,1522.0,0.0,96.0,126.0,873.0,2600.0,2055.0,327.0,70.0,1681.0,491.0,572.0,929.0,152.0,0.0,2685.0,343.0,1191.0,983.0,866.0,647.0,0.0,1965.0,1300.0,3434.0,2493.0,525.0,7.0,4190.0,696.0,1123.0,4414.0,151.0,264.0,814.0,312.0,1084.0,4545.0,1859.0,326.0,14.0,1495.0,3339.0,951.0,2565.0,491.0
10/29/21,376.0,805.0,0.0,3691.0,546.0,2554.0,3030.0,424.0,282.0,0.0,132.0,12151.0,1223.0,0.0,111.0,155.0,1076.0,2648.0,1970.0,0.0,1829.0,1612.0,241.0,630.0,911.0,2823.0,9722.0,3317.0,309.0,1054.0,777.0,0.0,0.0,0.0,1306.0,1054.0,5581.0,2366.0,521.0,6.0,3485.0,920.0,1369.0,4697.0,125.0,234.0,1414.0,396.0,1120.0,5329.0,1810.0,229.0,18.0,1646.0,2596.0,902.0,2672.0,523.0
10/30/21,488.0,0.0,0.0,2843.0,464.0,1613.0,1963.0,0.0,387.0,0.0,0.0,0.0,0.0,0.0,36.0,156.0,380.0,0.0,1754.0,2396.0,45.0,938.0,0.0,588.0,871.0,0.0,0.0,0.0,0.0,1082.0,0.0,1613.0,0.0,0.0,1230.0,0.0,3182.0,0.0,303.0,3.0,3421.0,0.0,0.0,4457.0,91.0,0.0,0.0,0.0,634.0,4379.0,0.0,135.0,0.0,0.0,0.0,887.0,0.0,0.0
10/31/21,394.0,0.0,0.0,2840.0,221.0,13143.0,1685.0,0.0,248.0,0.0,0.0,0.0,0.0,0.0,21.0,152.0,64.0,0.0,1211.0,0.0,0.0,707.0,0.0,0.0,636.0,0.0,0.0,0.0,0.0,737.0,0.0,0.0,0.0,0.0,1215.0,0.0,2955.0,0.0,156.0,5.0,2416.0,0.0,0.0,3031.0,73.0,0.0,0.0,0.0,438.0,754.0,0.0,268.0,0.0,0.0,0.0,661.0,0.0,0.0
11/1/21,217.0,1542.0,0.0,2090.0,137.0,7437.0,3998.0,832.0,199.0,0.0,230.0,0.0,2232.0,0.0,78.0,69.0,1001.0,6121.0,1052.0,0.0,1250.0,552.0,1529.0,0.0,448.0,3308.0,10415.0,10434.0,493.0,460.0,1129.0,0.0,2035.0,4334.0,821.0,2626.0,5206.0,4950.0,656.0,6.0,2461.0,1374.0,2557.0,2525.0,31.0,558.0,2329.0,403.0,1266.0,1239.0,3179.0,149.0,2.0,3228.0,4673.0,498.0,4785.0,696.0
11/2/21,745.0,496.0,0.0,1115.0,641.0,4650.0,3684.0,412.0,76.0,0.0,71.0,0.0,1246.0,0.0,35.0,38.0,924.0,2389.0,1464.0,2753.0,38.0,1235.0,246.0,862.0,482.0,1264.0,0.0,7031.0,455.0,1190.0,1138.0,1607.0,895.0,381.0,1215.0,674.0,2958.0,1214.0,639.0,11.0,3917.0,780.0,1086.0,3706.0,122.0,224.0,431.0,718.0,1116.0,4940.0,1250.0,173.0,27.0,1245.0,1786.0,629.0,3365.0,304.0
11/3/21,484.0,676.0,0.0,3415.0,546.0,5492.0,3922.0,391.0,282.0,0.0,61.0,0.0,1035.0,0.0,89.0,176.0,1244.0,1746.0,2041.0,2167.0,2216.0,1614.0,445.0,660.0,696.0,1465.0,11978.0,2941.0,395.0,1299.0,866.0,972.0,770.0,622.0,1298.0,1161.0,4014.0,1777.0,601.0,1.0,4503.0,631.0,1119.0,4101.0,118.0,301.0,552.0,520.0,1267.0,4838.0,2152.0,214.0,18.0,1435.0,1641.0,849.0,2421.0,477.0
11/4/21,1089.0,651.0,0.0,3552.0,428.0,8285.0,3961.0,431.0,301.0,0.0,106.0,0.0,1290.0,0.0,97.0,112.0,662.0,4265.0,2077.0,411.0,54.0,1394.0,620.0,692.0,800.0,1754.0,0.0,3698.0,381.0,1219.0,790.0,912.0,929.0,733.0,1504.0,1612.0,4635.0,2201.0,574.0,9.0,4487.0,870.0,1186.0,5072.0,127.0,321.0,850.0,441.0,950.0,3293.0,2267.0,527.0,9.0,1494.0,2346.0,888.0,3338.0,537.0
11/5/21,575.0,866.0,0.0,3813.0,557.0,3179.0,3585.0,320.0,274.0,0.0,91.0,10498.0,1140.0,0.0,79.0,124.0,803.0,2938.0,2387.0,0.0,2020.0,1389.0,538.0,601.0,868.0,1767.0,12159.0,3354.0,514.0,1146.0,682.0,1025.0,796.0,813.0,1385.0,1460.0,4860.0,1997.0,604.0,4.0,4348.0,576.0,1136.0,5335.0,134.0,270.0,1015.0,431.0,1108.0,3531.0,1874.0,390.0,15.0,1369.0,1817.0,871.0,3281.0,378.0
11/6/21,583.0,0.0,0.0,3592.0,455.0,1782.0,2401.0,0.0,282.0,0.0,0.0,0.0,0.0,0.0,38.0,97.0,349.0,0.0,2256.0,2944.0,44.0,1156.0,0.0,698.0,791.0,0.0,0.0,0.0,0.0,1463.0,0.0,0.0,0.0,0.0,1403.0,0.0,4109.0,0.0,196.0,7.0,2791.0,0.0,0.0,4880.0,190.0,0.0,0.0,0.0,657.0,2985.0,0.0,264.0,15.0,0.0,0.0,866.0,0.0,0.0
11/7/21,292.0,0.0,0.0,3231.0,266.0,12439.0,2143.0,0.0,291.0,0.0,0.0,0.0,0.0,0.0,15.0,134.0,0.0,0.0,1530.0,0.0,0.0,579.0,0.0,0.0,727.0,0.0,0.0,0.0,0.0,742.0,0.0,0.0,0.0,0.0,926.0,0.0,3932.0,0.0,162.0,1.0,4363.0,0.0,0.0,3912.0,87.0,0.0,0.0,0.0,548.0,1229.0,0.0,405.0,0.0,0.0,0.0,1038.0,0.0,0.0
11/8/21,223.0,1355.0,0.0,2657.0,141.0,7198.0,4779.0,941.0,236.0,0.0,251.0,0.0,0.0,0.0,49.0,94.0,843.0,7354.0,1156.0,0.0,1869.0,618.0,810.0,0.0,555.0,4326.0,10069.0,4231.0,560.0,668.0,898.0,1512.0,1501.0,1993.0,852.0,3344.0,5218.0,4625.0,784.0,9.0,3122.0,1795.0,2116.0,3054.0,106.0,756.0,1964.0,401.0,1147.0,1647.0,3972.0,234.0,13.0,3386.0,5221.0,407.0,5598.0,672.0
11/9/21,995.0,375.0,0.0,3118.0,614.0,4777.0,3973.0,309.0,68.0,0.0,44.0,0.0,2909.0,0.0,64.0,79.0,768.0,2246.0,2016.0,3241.0,70.0,1783.0,474.0,938.0,448.0,1539.0,0.0,7165.0,360.0,1472.0,1118.0,1238.0,737.0,390.0,1464.0,1135.0,4215.0,1243.0,641.0,9.0,4952.0,265.0,1104.0,4034.0,76.0,340.0,396.0,871.0,1931.0,4904.0,1558.0,169.0,0.0,1448.0,1445.0,259.0,3914.0,297.0
11/10/21,178.0,452.0,0.0,2794.0,675.0,5067.0,4114.0,533.0,277.0,0.0,65.0,0.0,1052.0,0.0,88.0,142.0,724.0,5045.0,2837.0,1631.0,2736.0,1895.0,495.0,882.0,844.0,1948.0,9365.0,5265.0,299.0,1679.0,745.0,958.0,582.0,762.0,1638.0,1336.0,5103.0,2156.0,626.0,11.0,5527.0,420.0,1015.0,5291.0,152.0,311.0,493.0,555.0,1472.0,4405.0,1531.0,194.0,26.0,1407.0,1990.0,857.0,4078.0,411.0
11/11/21,686.0,0.0,0.0,4173.0,673.0,2296.0,3813.0,540.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,2901.0,0.0,96.0,1644.0,0.0,755.0,985.0,0.0,0.0,5118.0,0.0,99.0,0.0,1257.0,0.0,0.0,1823.0,0.0,6648.0,0.0,405.0,1.0,4994.0,0.0,0.0,5636.0,32.0,0.0,0.0,0.0,1193.0,3998.0,0.0,611.0,0.0,1588.0,0.0,1033.0,4232.0,0.0
11/12/21,722.0,867.0,0.0,4898.0,515.0,9786.0,3674.0,458.0,433.0,0.0,212.0,10302.0,2268.0,0.0,23.0,138.0,942.0,7955.0,2808.0,1195.0,2700.0,1275.0,726.0,0.0,909.0,3988.0,17779.0,4838.0,694.0,3230.0,1181.0,997.0,1285.0,2157.0,1821.0,3521.0,6244.0,4124.0,498.0,3.0,5379.0,2042.0,1802.0,6473.0,394.0,771.0,1763.0,521.0,1183.0,2997.0,3842.0,509.0,15.0,1466.0,4123.0,1138.0,3752.0,785.0
11/13/21,600.0,0.0,1.0,3985.0,590.0,2890.0,2218.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,28.0,81.0,273.0,0.0,2980.0,3090.0,53.0,1552.0,0.0,798.0,983.0,0.0,0.0,0.0,0.0,1654.0,0.0,862.0,0.0,0.0,1638.0,0.0,5406.0,0.0,204.0,0.0,4689.0,0.0,0.0,5641.0,33.0,0.0,0.0,0.0,739.0,3905.0,0.0,460.0,0.0,0.0,0.0,540.0,0.0,0.0
11/14/21,259.0,0.0,0.0,3086.0,307.0,6419.0,1960.0,0.0,342.0,0.0,0.0,0.0,0.0,0.0,22.0,81.0,0.0,0.0,1893.0,0.0,0.0,739.0,0.0,0.0,819.0,0.0,0.0,0.0,0.0,964.0,0.0,0.0,0.0,0.0,1701.0,0.0,4391.0,0.0,188.0,5.0,3628.0,0.0,0.0,4650.0,93.0,0.0,0.0,0.0,712.0,649.0,0.0,311.0,13.0,0.0,0.0,670.0,0.0,0.0
11/15/21,258.0,1080.0,0.0,2774.0,151.0,4518.0,4495.0,2179.0,274.0,0.0,252.0,0.0,2255.0,0.0,29.0,95.0,678.0,8914.0,1369.0,0.0,1955.0,714.0,942.0,-1.0,717.0,5846.0,23167.0,5262.0,806.0,736.0,782.0,1108.0,1585.0,2208.0,1362.0,3689.0,6560.0,4775.0,779.0,4.0,3927.0,2781.0,1917.0,3041.0,67.0,963.0,1894.0,745.0,1316.0,1418.0,4502.0,223.0,13.0,3224.0,4534.0,486.0,7069.0,620.0
11/16/21,542.0,351.0,0.0,3240.0,814.0,5372.0,3784.0,544.0,144.0,0.0,84.0,0.0,1236.0,0.0,41.0,63.0,664.0,3005.0,2830.0,2974.0,56.0,1746.0,470.0,946.0,702.0,2183.0,0.0,10904.0,442.0,1599.0,1031.0,868.0,855.0,818.0,1739.0,1023.0,5024.0,1339.0,627.0,6.0,5639.0,345.0,775.0,5778.0,9.0,557.0,449.0,904.0,1636.0,4323.0,1238.0,189.0,10.0,1210.0,1299.0,604.0,4640.0,310.0
11/17/21,496.0,442.0,0.0,3459.0,828.0,5255.0,3604.0,838.0,381.0,0.0,86.0,0.0,1196.0,0.0,32.0,142.0,650.0,4995.0,3412.0,1975.0,2966.0,2144.0,625.0,1042.0,791.0,2989.0,17903.0,3444.0,225.0,1647.0,595.0,1067.0,660.0,1066.0,1948.0,1523.0,6071.0,2171.0,639.0,9.0,6382.0,717.0,976.0,6024.0,152.0,477.0,617.0,482.0,1804.0,4868.0,2129.0,243.0,17.0,2532.0,2173.0,970.0,4282.0,245.0
11/18/21,492.0,520.0,0.0,4184.0,907.0,5719.0,3319.0,747.0,422.0,0.0,96.0,0.0,1285.0,0.0,25.0,226.0,553.0,5637.0,3926.0,1248.0,223.0,1826.0,458.0,933.0,1079.0,3590.0,0.0,4820.0,380.0,11088.0,728.0,1199.0,701.0,1109.0,2473.0,1788.0,8103.0,2392.0,466.0,23.0,6615.0,1056.0,1148.0,6637.0,134.0,545.0,785.0,486.0,1605.0,4768.0,1789.0,529.0,30.0,1895.0,1999.0,1114.0,4338.0,425.0
11/19/21,473.0,523.0,0.0,5070.0,732.0,2900.0,3113.0,860.0,470.0,0.0,139.0,9891.0,1412.0,0.0,25.0,206.0,656.0,5728.0,3733.0,0.0,2768.0,1076.0,481.0,944.0,1082.0,2844.0,20481.0,5148.0,426.0,1707.0,483.0,1088.0,626.0,986.0,2239.0,1836.0,7590.0,2401.0,491.0,7.0,6429.0,970.0,1072.0,7604.0,191.0,588.0,934.0,415.0,1557.0,4475.0,1764.0,464.0,12.0,1762.0,1636.0,1363.0,4165.0,235.0
11/20/21,680.0,0.0,0.0,5103.0,674.0,1972.0,1828.0,0.0,480.0,0.0,0.0,0.0,0.0,0.0,4.0,218.0,246.0,0.0,0.0,3876.0,52.0,2040.0,0.0,854.0,1017.0,0.0,0.0,0.0,0.0,1581.0,0.0,1131.0,0.0,0.0,2199.0,0.0,5889.0,0.0,206.0,19.0,5590.0,0.0,0.0,6424.0,225.0,0.0,0.0,0.0,841.0,2770.0,0.0,447.0,0.0,0.0,0.0,890.0,0.0,0.0
11/21/21,272.0,0.0,0.0,3629.0,304.0,10225.0,1667.0,0.0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,1018.0,0.0,0.0,1006.0,0.0,0.0,0.0,0.0,857.0,0.0,0.0,0.0,0.0,1602.0,0.0,8441.0,0.0,165.0,7.0,3797.0,0.0,0.0,5417.0,108.0,0.0,0.0,0.0,581.0,1042.0,0.0,480.0,0.0,0.0,0.0,465.0,0.0,0.0
11/22/21,253.0,742.0,0.0,3249.0,270.0,4693.0,3442.0,2060.0,240.0,0.0,319.0,0.0,2343.0,0.0,48.0,92.0,632.0,11381.0,7922.0,0.0,2346.0,812.0,711.0,2.0,832.0,7141.0,18772.0,4714.0,1187.0,1374.0,492.0,654.0,1598.0,3121.0,1543.0,3642.0,5303.0,5592.0,667.0,10.0,4370.0,2689.0,1728.0,5604.0,49.0,1144.0,2326.0,415.0,1493.0,2042.0,3829.0,233.0,27.0,4110.0,3890.0,557.0,7707.0,484.0
11/23/21,619.0,149.0,0.0,3057.0,690.0,4586.0,2952.0,754.0,251.0,0.0,86.0,0.0,1371.0,0.0,0.0,52.0,635.0,4588.0,3133.0,3270.0,63.0,2126.0,673.0,1083.0,740.0,3111.0,0.0,11451.0,265.0,1935.0,682.0,1211.0,580.0,645.0,2640.0,1164.0,5564.0,1289.0,530.0,98.0,6143.0,386.0,844.0,5186.0,7.0,604.0,434.0,931.0,1645.0,3688.0,1153.0,196.0,14.0,1586.0,1037.0,502.0,5074.0,249.0
11/24/21,416.0,487.0,0.0,4064.0,694.0,2113.0,2684.0,841.0,288.0,0.0,77.0,0.0,1128.0,0.0,29.0,115.0,570.0,5062.0,3983.0,1952.0,2341.0,2130.0,337.0,993.0,905.0,3422.0,20039.0,3731.0,432.0,2013.0,491.0,926.0,629.0,1132.0,2208.0,1348.0,7075.0,2318.0,651.0,32.0,6751.0,545.0,851.0,7569.0,96.0,426.0,584.0,571.0,1553.0,4371.0,1804.0,315.0,10.0,1535.0,1106.0,883.0,4733.0,213.0
11/25/21,398.0,0.0,0.0,3349.0,579.0,98.0,1107.0,0.0,491.0,0.0,0.0,0.0,0.0,0.0,9.0,77.0,0.0,0.0,0.0,0.0,628.0,2053.0,0.0,548.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,2851.0,0.0,7091.0,0.0,174.0,45.0,0.0,0.0,0.0,5950.0,137.0,0.0,-22.0,0.0,798.0,4513.0,0.0,0.0,0.0,1781.0,0.0,0.0,4309.0,0.0
11/26/21,0.0,626.0,0.0,3322.0,303.0,2225.0,2693.0,1900.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,391.0,0.0,0.0,0.0,0.0,770.0,0.0,0.0,0.0,5298.0,0.0,4130.0,0.0,0.0,393.0,0.0,0.0,0.0,2144.0,0.0,7816.0,0.0,375.0,43.0,9143.0,0.0,0.0,6122.0,104.0,0.0,738.0,0.0,520.0,665.0,2415.0,0.0,0.0,1267.0,0.0,0.0,753.0,0.0
11/27/21,357.0,0.0,0.0,3655.0,507.0,788.0,1858.0,0.0,242.0,0.0,0.0,0.0,0.0,0.0,8.0,135.0,238.0,0.0,0.0,0.0,0.0,752.0,0.0,0.0,2803.0,0.0,0.0,0.0,0.0,699.0,0.0,0.0,0.0,0.0,1990.0,0.0,3458.0,0.0,207.0,0.0,4222.0,0.0,0.0,5143.0,75.0,0.0,0.0,0.0,699.0,631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11/28/21,157.0,0.0,0.0,2274.0,374.0,14824.0,1931.0,0.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,0.0,0.0,0.0,3999.0,0.0,1043.0,0.0,0.0,838.0,0.0,0.0,0.0,0.0,212.0,0.0,2538.0,0.0,0.0,1869.0,0.0,4828.0,0.0,152.0,95.0,4245.0,0.0,0.0,4159.0,39.0,0.0,0.0,0.0,704.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11/29/21,176.0,722.0,0.0,1961.0,207.0,5603.0,3841.0,2312.0,234.0,0.0,347.0,0.0,3504.0,0.0,16.0,71.0,447.0,19257.0,12640.0,0.0,3982.0,933.0,1254.0,259.0,762.0,5790.0,27823.0,4510.0,990.0,5596.0,353.0,488.0,1823.0,4576.0,2241.0,5048.0,7601.0,8172.0,844.0,25.0,5731.0,3820.0,2581.0,5252.0,63.0,2414.0,2149.0,575.0,2162.0,3187.0,2476.0,1681.0,21.0,3470.0,4918.0,3105.0,6580.0,560.0
11/30/21,477.0,187.0,5.0,2971.0,1044.0,5709.0,2967.0,907.0,286.0,0.0,55.0,8892.0,1461.0,0.0,20.0,79.0,636.0,5714.0,4057.0,2600.0,87.0,2517.0,589.0,914.0,1244.0,3602.0,0.0,12631.0,549.0,2688.0,588.0,1444.0,840.0,957.0,3251.0,1125.0,6659.0,1755.0,686.0,43.0,6745.0,887.0,1033.0,5766.0,15.0,788.0,488.0,1341.0,2129.0,6509.0,1195.0,213.0,0.0,1907.0,1396.0,780.0,5912.0,265.0
12/1/21,536.0,327.0,0.0,3163.0,930.0,5313.0,3019.0,1093.0,572.0,0.0,135.0,0.0,1654.0,0.0,15.0,108.0,716.0,6125.0,6004.0,2763.0,4420.0,3299.0,943.0,938.0,1142.0,5303.0,19900.0,3572.0,468.0,3121.0,581.0,1384.0,726.0,1339.0,3188.0,1825.0,9373.0,3039.0,596.0,103.0,8944.0,585.0,1098.0,7606.0,157.0,978.0,863.0,936.0,2427.0,3680.0,2297.0,496.0,3.0,2413.0,0.0,1155.0,5446.0,186.0
12/2/21,767.0,344.0,0.0,4012.0,1226.0,8331.0,2464.0,1627.0,651.0,0.0,126.0,0.0,1520.0,0.0,13.0,126.0,594.0,11526.0,5546.0,1839.0,141.0,2790.0,473.0,852.0,1828.0,5679.0,0.0,5307.0,569.0,5188.0,332.0,1305.0,880.0,1378.0,4462.0,2046.0,11359.0,3780.0,526.0,104.0,9131.0,1620.0,1035.0,9143.0,184.0,973.0,1127.0,615.0,2152.0,4775.0,1981.0,624.0,11.0,2472.0,4451.0,1466.0,6157.0,285.0
12/3/21,595.0,317.0,0.0,5236.0,1174.0,3477.0,2178.0,863.0,736.0,0.0,257.0,10663.0,1245.0,0.0,12.0,125.0,514.0,7554.0,5600.0,0.0,4502.0,2801.0,479.0,790.0,1700.0,5765.0,22372.0,5682.0,296.0,473.0,311.0,1418.0,708.0,1613.0,4463.0,2385.0,11218.0,3720.0,450.0,42.0,9584.0,1288.0,1337.0,10127.0,162.0,1144.0,1411.0,512.0,2257.0,4754.0,1873.0,495.0,5.0,2598.0,1919.0,1244.0,5302.0,252.0
12/4/21,478.0,0.0,0.0,6043.0,805.0,2493.0,1577.0,0.0,773.0,0.0,0.0,0.0,0.0,0.0,8.0,124.0,200.0,0.0,0.0,4563.0,26.0,2341.0,0.0,876.0,1866.0,0.0,0.0,0.0,0.0,4773.0,0.0,0.0,0.0,0.0,4414.0,0.0,8079.0,0.0,162.0,78.0,7793.0,0.0,0.0,9264.0,156.0,0.0,0.0,0.0,1045.0,8137.0,0.0,566.0,0.0,0.0,0.0,1168.0,0.0,0.0
12/5/21,361.0,0.0,0.0,3820.0,383.0,15047.0,1276.0,0.0,532.0,0.0,0.0,0.0,0.0,0.0,1.0,148.0,0.0,0.0,0.0,0.0,101.0,1194.0,0.0,0.0,997.0,0.0,0.0,0.0,0.0,1492.0,0.0,0.0,0.0,0.0,3496.0,0.0,8318.0,0.0,109.0,0.0,5334.0,0.0,0.0,6091.0,146.0,0.0,0.0,0.0,945.0,5235.0,0.0,694.0,9.0,0.0,0.0,833.0,0.0,0.0
12/6/21,281.0,553.0,0.0,3022.0,302.0,7168.0,2651.0,5481.0,0.0,0.0,568.0,0.0,2912.0,0.0,22.0,90.0,445.0,19108.0,12384.0,0.0,3184.0,1344.0,832.0,0.0,979.0,11619.0,17822.0,6094.0,982.0,3197.0,354.0,2078.0,1522.0,2038.0,2989.0,3791.0,10534.0,8568.0,559.0,0.0,4922.0,4338.0,1932.0,3967.0,72.0,2091.0,3236.0,492.0,2011.0,3850.0,3457.0,242.0,10.0,6456.0,3294.0,689.0,0.0,387.0
12/7/21,630.0,0.0,0.0,3015.0,932.0,4800.0,2100.0,1919.0,721.0,0.0,136.0,0.0,1295.0,0.0,17.0,55.0,696.0,7066.0,4179.0,4115.0,116.0,2722.0,560.0,980.0,1189.0,4506.0,0.0,12420.0,652.0,2473.0,415.0,1437.0,680.0,2468.0,3950.0,961.0,8514.0,2104.0,467.0,0.0,7876.0,975.0,920.0,7912.0,13.0,1087.0,671.0,1026.0,2154.0,5008.0,1122.0,300.0,20.0,2242.0,1913.0,771.0,0.0,169.0
12/8/21,687.0,440.0,0.0,3506.0,860.0,8189.0,1884.0,789.0,576.0,0.0,128.0,0.0,2371.0,0.0,0.0,72.0,651.0,6660.0,5253.0,2295.0,4346.0,3009.0,732.0,1275.0,1207.0,5920.0,18643.0,3045.0,787.0,3836.0,272.0,1207.0,652.0,1458.0,4258.0,1441.0,9466.0,3294.0,389.0,0.0,8707.0,1157.0,841.0,8723.0,157.0,693.0,825.0,627.0,2524.0,3897.0,1423.0,404.0,13.0,2850.0,1203.0,1053.0,14501.0,183.0
12/9/21,549.0,0.0,0.0,3663.0,918.0,6720.0,1769.0,2679.0,849.0,0.0,198.0,0.0,1334.0,0.0,13.0,143.0,489.0,9300.0,5482.0,1400.0,164.0,2722.0,455.0,1460.0,1520.0,6034.0,0.0,3742.0,745.0,3289.0,266.0,1190.0,992.0,1551.0,5617.0,1619.0,11719.0,4153.0,366.0,332.0,8500.0,1453.0,1099.0,6918.0,165.0,1468.0,1195.0,384.0,2101.0,4141.0,1397.0,486.0,6.0,3074.0,1632.0,1182.0,5112.0,180.0
12/10/21,592.0,448.0,0.0,3924.0,1093.0,3394.0,1590.0,3280.0,799.0,0.0,242.0,12984.0,1959.0,0.0,7.0,170.0,371.0,7531.0,5266.0,3371.0,3715.0,2762.0,567.0,2149.0,1745.0,5666.0,13788.0,4547.0,445.0,3626.0,175.0,1096.0,582.0,1367.0,5463.0,1446.0,11327.0,3606.0,399.0,0.0,7359.0,1711.0,827.0,11628.0,158.0,1078.0,1428.0,448.0,1841.0,5012.0,1330.0,736.0,10.0,2848.0,1535.0,1063.0,6781.0,131.0
12/11/21,713.0,0.0,0.0,3774.0,747.0,1968.0,1037.0,0.0,725.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,171.0,1.0,0.0,483.0,78.0,2304.0,0.0,1015.0,1240.0,0.0,0.0,0.0,0.0,2292.0,0.0,923.0,0.0,0.0,4596.0,0.0,8824.0,0.0,150.0,260.0,8072.0,0.0,0.0,11052.0,0.0,0.0,0.0,0.0,977.0,4745.0,0.0,260.0,0.0,0.0,0.0,1134.0,12.0,0.0
12/12/21,330.0,0.0,0.0,3231.0,218.0,12730.0,1073.0,0.0,644.0,0.0,0.0,0.0,0.0,0.0,1.0,215.0,0.0,0.0,0.0,0.0,0.0,989.0,0.0,0.0,1361.0,0.0,0.0,0.0,0.0,1768.0,0.0,0.0,0.0,0.0,3842.0,0.0,8207.0,0.0,121.0,134.0,4972.0,0.0,0.0,8391.0,134.0,0.0,0.0,0.0,1008.0,2609.0,0.0,532.0,7.0,0.0,0.0,880.0,0.0,0.0
12/13/21,294.0,410.0,0.0,2391.0,275.0,6277.0,2199.0,7893.0,591.0,0.0,0.0,0.0,3160.0,0.0,17.0,150.0,494.0,19512.0,11385.0,0.0,3096.0,1080.0,1171.0,0.0,1450.0,11672.0,17719.0,3646.0,736.0,1562.0,187.0,611.0,1521.0,3643.0,3279.0,2460.0,13503.0,8953.0,539.0,0.0,5618.0,3665.0,1376.0,5395.0,0.0,2433.0,3129.0,335.0,1797.0,4227.0,2669.0,235.0,7.0,6625.0,3345.0,772.0,9535.0,215.0
12/14/21,1655.0,0.0,0.0,2168.0,782.0,6376.0,2023.0,2999.0,291.0,0.0,838.0,0.0,1770.0,0.0,15.0,214.0,405.0,7398.0,3999.0,3355.0,139.0,2535.0,0.0,1383.0,1716.0,4685.0,0.0,9025.0,408.0,708.0,203.0,1225.0,677.0,868.0,4397.0,737.0,8849.0,1932.0,436.0,110.0,9922.0,621.0,872.0,7441.0,183.0,1246.0,732.0,717.0,2140.0,4686.0,920.0,233.0,6.0,2416.0,1121.0,781.0,4836.0,156.0
